rbid,family,variant
7147,word,word_documenthead
7148,word,word_documenthead
7149,word,word_documenthead
7150,word,word_documenthead
7151,word,word_documenthead
7152,word,word_documenthead
7153,word,word_documenthead
7154,word,word_documenthead
7157,word,word_documenthead
7158,word,word_documenthead
7159,word,word_documenthead
7160,word,word_documenthead
7162,word,word_documenthead
7163,word,word_documenthead
7164,word,word_documenthead
7165,word,word_documenthead
7166,word,word_documenthead
7167,word,word_documenthead
7168,word,word_documenthead
7170,word,word_documenthead
7171,word,word_documenthead
7175,word,word_documenthead
7177,word,word_documenthead
7178,word,word_documenthead
7179,word,word_documenthead
7180,word,word_documenthead
7182,word,word_documenthead
7183,word,word_documenthead
7184,word,word_documenthead
7185,word,word_documenthead
7186,word,word_documenthead
7187,word,word_documenthead
7188,word,word_documenthead
7189,word,word_documenthead
7191,word,word_documenthead
7192,word,word_documenthead
7193,word,word_documenthead
7194,word,word_documenthead
7195,word,word_documenthead
7196,word,word_documenthead
7198,word,word_documenthead
7202,word,word_documenthead
7203,word,word_documenthead
7204,word,word_documenthead
7205,word,word_documenthead
7206,word,word_documenthead
7207,word,word_documenthead
7208,word,word_documenthead
7209,word,word_documenthead
7210,word,word_documenthead
7211,word,word_documenthead
7213,word,word_documenthead
7214,word,word_documenthead
7215,word,word_documenthead
7216,word,word_documenthead
7218,word,word_documenthead
7219,word,word_documenthead
7220,word,word_documenthead
7221,word,word_documenthead
7222,word,word_documenthead
7223,word,word_documenthead
7224,word,word_documenthead
7226,word,word_documenthead
7227,word,word_documenthead
7229,word,word_documenthead
7231,word,word_documenthead
7233,word,word_documenthead
7234,word,word_documenthead
7235,word,word_documenthead
7236,word,word_documenthead
7237,word,word_documenthead
7238,word,word_documenthead
7239,word,word_documenthead
7240,word,word_documenthead
7241,word,word_documenthead
7242,word,word_documenthead
7243,word,word_documenthead
7245,word,word_documenthead
7246,word,word_documenthead
7248,word,word_documenthead
7249,word,word_documenthead
7250,word,word_documenthead
7252,word,word_documenthead
7253,word,word_documenthead
7254,word,word_documenthead
7255,word,word_documenthead
7256,word,word_documenthead
7259,word,word_documenthead
7260,word,word_documenthead
7261,word,word_documenthead
7262,word,word_documenthead
7263,word,word_documenthead
7264,word,word_documenthead
7266,word,word_documenthead
7267,word,word_documenthead
7268,word,word_documenthead
7269,word,word_documenthead
7270,word,word_documenthead
7271,word,word_documenthead
7272,word,word_documenthead
7273,word,word_documenthead
7313,word,word_documenthead
7314,word,word_documenthead
7315,word,word_documenthead
7316,word,word_documenthead
7318,word,word_documenthead
7320,word,word_documenthead
7321,word,word_documenthead
7322,word,word_documenthead
7323,word,word_documenthead
7325,word,word_documenthead
7326,word,word_documenthead
7328,word,word_documenthead
7330,word,word_documenthead
7331,word,word_documenthead
7333,word,word_documenthead
7335,word,word_documenthead
7336,word,word_documenthead
7338,word,word_documenthead
7339,word,word_documenthead
7340,word,word_documenthead
7341,word,word_documenthead
7342,word,word_documenthead
7343,word,word_documenthead
7344,word,word_documenthead
7345,word,word_documenthead
7346,word,word_documenthead
7347,word,word_documenthead
7348,word,word_documenthead
7349,word,word_documenthead
7350,word,word_documenthead
7351,word,word_documenthead
7352,word,word_documenthead
7353,word,word_documenthead
7354,word,word_documenthead
7355,word,word_documenthead
7356,word,word_documenthead
7357,word,word_documenthead
7358,word,word_documenthead
7359,word,word_documenthead
7360,word,word_documenthead
7361,word,word_documenthead
7362,word,word_documenthead
7363,word,word_documenthead
7364,word,word_documenthead
7365,word,word_documenthead
7366,word,word_documenthead
7367,word,word_documenthead
7368,word,word_documenthead
7369,word,word_documenthead
7370,word,word_documenthead
7371,word,word_documenthead
7372,word,word_documenthead
7373,word,word_documenthead
7374,word,word_documenthead
7375,word,word_documenthead
7376,word,word_documenthead
7377,word,word_documenthead
7378,word,word_documenthead
7379,word,word_documenthead
7380,word,word_documenthead
7381,word,word_documenthead
7382,word,word_documenthead
7383,word,word_documenthead
7384,word,word_documenthead
7385,word,word_documenthead
7386,word,word_documenthead
7387,word,word_documenthead
7388,word,word_documenthead
7389,word,word_documenthead
7390,word,word_documenthead
7391,word,word_documenthead
7392,word,word_documenthead
7393,word,word_documenthead
7394,word,word_documenthead
7395,word,word_documenthead
7396,word,word_documenthead
7397,word,word_documenthead
7398,word,word_documenthead
7399,word,word_documenthead
7400,word,word_documenthead
7401,word,word_documenthead
7402,word,word_documenthead
7403,word,word_documenthead
7404,word,word_documenthead
7405,word,word_documenthead
7406,word,word_documenthead
7407,word,word_documenthead
7408,word,word_documenthead
7409,word,word_documenthead
7410,word,word_documenthead
7411,word,word_documenthead
7412,word,word_documenthead
7413,word,word_documenthead
7414,word,word_documenthead
7415,word,word_documenthead
7416,word,word_documenthead
7417,word,word_documenthead
7418,word,word_documenthead
7419,word,word_documenthead
7420,word,word_documenthead
7421,word,word_documenthead
7422,word,word_documenthead
7423,word,word_documenthead
7424,word,word_documenthead
7425,word,word_documenthead
7426,word,word_documenthead
7427,word,word_documenthead
7428,word,word_documenthead
7429,word,word_documenthead
7430,word,word_documenthead
7431,word,word_documenthead
7432,word,word_documenthead
7433,word,word_documenthead
7434,word,word_documenthead
7435,word,word_documenthead
7436,word,word_documenthead
7437,word,word_documenthead
7438,word,word_documenthead
7441,word,word_documenthead
7442,word,word_documenthead
7444,word,word_documenthead
7445,word,word_documenthead
7446,word,word_documenthead
7447,word,word_documenthead
7448,word,word_documenthead
7449,word,word_documenthead
7450,word,word_documenthead
7451,word,word_documenthead
7452,word,word_documenthead
7453,word,word_documenthead
7454,word,word_documenthead
7456,word,word_documenthead
7458,word,word_documenthead
7459,word,word_documenthead
7460,word,word_documenthead
7462,word,word_documenthead
7463,word,word_documenthead
7464,word,word_documenthead
7465,word,word_documenthead
7466,word,word_documenthead
7467,word,word_documenthead
7469,word,word_documenthead
7470,word,word_documenthead
7471,word,word_documenthead
7472,word,word_documenthead
7473,word,word_documenthead
7474,word,word_documenthead
7475,word,word_documenthead
7476,word,word_documenthead
7477,word,word_documenthead
7478,word,word_documenthead
7479,word,word_documenthead
7480,word,word_documenthead
7481,word,word_documenthead
7482,word,word_documenthead
7483,word,word_documenthead
7484,word,word_documenthead
7485,word,word_documenthead
7486,word,word_documenthead
7487,word,word_documenthead
7488,word,word_documenthead
7489,word,word_documenthead
7490,word,word_documenthead
7491,word,word_documenthead
7492,word,word_documenthead
7493,word,word_documenthead
7494,word,word_documenthead
7495,word,word_documenthead
7496,word,word_documenthead
7497,word,word_documenthead
7498,word,word_documenthead
7499,word,word_documenthead
7500,word,word_documenthead
7501,word,word_documenthead
7502,word,word_documenthead
7503,word,word_documenthead
7504,word,word_documenthead
7505,word,word_documenthead
7506,word,word_documenthead
7507,word,word_documenthead
7508,word,word_documenthead
7509,word,word_documenthead
7510,word,word_documenthead
7511,word,word_documenthead
7512,word,word_documenthead
7513,word,word_documenthead
7514,word,word_documenthead
7515,word,word_documenthead
7517,word,word_documenthead
7518,word,word_documenthead
7519,word,word_documenthead
7520,word,word_documenthead
7522,word,word_documenthead
7524,word,word_documenthead
7525,word,word_documenthead
7526,word,word_documenthead
7527,word,word_documenthead
7528,word,word_documenthead
7529,word,word_documenthead
7530,word,word_documenthead
7531,word,word_documenthead
7532,word,word_documenthead
7533,word,word_documenthead
7534,word,word_documenthead
7535,word,word_documenthead
7538,word,word_documenthead
7558,word,word_documenthead
7559,word,word_documenthead
7560,word,word_documenthead
7561,word,word_documenthead
7562,word,word_documenthead
7564,word,word_documenthead
7565,word,word_documenthead
7566,word,word_documenthead
7567,word,word_documenthead
7568,word,word_documenthead
7569,word,word_documenthead
7570,word,word_documenthead
7571,word,word_documenthead
7572,word,word_documenthead
7573,word,word_documenthead
7574,word,word_documenthead
7578,word,word_documenthead
7579,word,word_documenthead
7580,word,word_documenthead
7581,word,word_documenthead
7582,word,word_documenthead
7583,word,word_documenthead
7584,word,word_documenthead
7585,word,word_documenthead
7586,word,word_documenthead
7587,word,word_documenthead
7588,word,word_documenthead
7589,word,word_documenthead
7590,word,word_documenthead
7593,word,word_documenthead
7594,word,word_documenthead
7595,word,word_documenthead
7596,word,word_documenthead
7599,word,word_documenthead
7600,word,word_documenthead
7601,word,word_documenthead
7602,word,word_documenthead
7603,word,word_documenthead
7604,word,word_documenthead
7605,word,word_documenthead
7607,word,word_documenthead
7608,word,word_documenthead
7609,word,word_documenthead
7610,word,word_documenthead
7611,word,word_documenthead
7612,word,word_documenthead
7614,word,word_documenthead
7616,word,word_documenthead
7617,word,word_documenthead
7618,word,word_documenthead
7619,word,word_documenthead
7620,word,word_documenthead
7621,word,word_documenthead
7623,word,word_documenthead
7624,word,word_documenthead
7625,word,word_documenthead
7626,word,word_documenthead
7627,word,word_documenthead
7628,word,word_documenthead
7629,word,word_documenthead
7630,word,word_documenthead
7631,word,word_documenthead
7632,word,word_documenthead
7633,word,word_documenthead
7634,word,word_documenthead
7635,word,word_documenthead
7636,word,word_documenthead
7637,word,word_documenthead
7638,word,word_documenthead
7639,word,word_documenthead
7640,word,word_documenthead
7641,word,word_documenthead
7642,word,word_documenthead
7643,word,word_documenthead
7644,word,word_documenthead
7645,word,word_documenthead
7648,word,word_documenthead
7649,word,word_documenthead
7650,word,word_documenthead
7651,word,word_documenthead
7652,word,word_documenthead
7653,word,word_documenthead
7654,word,word_documenthead
7655,word,word_documenthead
7656,word,word_documenthead
7658,word,word_documenthead
7659,word,word_documenthead
7660,word,word_documenthead
7661,word,word_documenthead
7662,word,word_documenthead
7663,word,word_documenthead
7664,word,word_documenthead
7665,word,word_documenthead
7666,word,word_documenthead
7667,word,word_documenthead
7668,word,word_documenthead
7670,word,word_documenthead
7671,word,word_documenthead
7672,word,word_documenthead
7674,word,word_documenthead
7675,word,word_documenthead
7676,word,word_documenthead
7677,word,word_documenthead
7678,word,word_documenthead
7679,word,word_documenthead
7680,word,word_documenthead
7681,word,word_documenthead
7682,word,word_documenthead
7683,word,word_documenthead
7684,word,word_documenthead
7685,word,word_documenthead
7690,word,word_documenthead
7691,word,word_documenthead
7692,word,word_documenthead
7693,word,word_documenthead
7694,word,word_documenthead
7695,word,word_documenthead
7696,word,word_documenthead
7697,word,word_documenthead
7698,word,word_documenthead
7699,word,word_documenthead
7700,word,word_documenthead
7702,word,word_documenthead
7703,word,word_documenthead
7704,word,word_documenthead
7706,word,word_documenthead
7707,word,word_documenthead
7712,word,word_documenthead
7713,word,word_documenthead
7717,word,word_documenthead
7718,word,word_documenthead
7719,word,word_documenthead
7720,word,word_documenthead
7722,word,word_documenthead
7723,word,word_documenthead
7724,word,word_documenthead
7725,word,word_documenthead
7726,word,word_documenthead
7727,word,word_documenthead
7728,word,word_documenthead
7729,word,word_documenthead
7730,word,word_documenthead
7731,word,word_documenthead
7732,word,word_documenthead
7733,word,word_documenthead
7737,word,word_documenthead
7738,word,word_documenthead
7739,word,word_documenthead
7740,word,word_documenthead
7741,word,word_documenthead
7742,word,word_documenthead
7744,word,word_documenthead
7745,word,word_documenthead
7746,word,word_documenthead
7747,word,word_documenthead
7749,word,word_documenthead
7750,word,word_documenthead
7751,word,word_documenthead
7752,word,word_documenthead
7753,word,word_documenthead
7754,word,word_documenthead
7755,word,word_documenthead
7760,word,word_documenthead
7763,word,word_documenthead
7765,word,word_documenthead
7766,word,word_documenthead
7767,word,word_documenthead
7768,word,word_documenthead
7776,word,word_documenthead
7777,word,word_documenthead
7779,word,word_documenthead
7780,word,word_documenthead
7781,word,word_documenthead
7782,word,word_documenthead
7783,word,word_documenthead
7784,word,word_documenthead
7785,word,word_documenthead
7786,word,word_documenthead
7787,word,word_documenthead
7790,word,word_documenthead
7791,word,word_documenthead
7792,word,word_documenthead
7795,word,word_documenthead
7796,word,word_documenthead
7797,word,word_documenthead
7798,word,word_documenthead
7799,word,word_documenthead
7801,word,word_documenthead
7802,word,word_documenthead
7803,word,word_documenthead
7804,word,word_documenthead
7812,word,word_documenthead
7817,word,word_documenthead
7819,word,word_documenthead
7820,word,word_documenthead
7832,word,word_documenthead
7833,word,word_documenthead
7834,word,word_documenthead
7835,word,word_documenthead
7836,word,word_documenthead
7837,word,word_documenthead
7838,word,word_documenthead
7841,word,word_documenthead
7842,word,word_documenthead
7843,word,word_documenthead
7844,word,word_documenthead
7845,word,word_documenthead
7847,word,word_documenthead
7848,word,word_documenthead
7849,word,word_documenthead
7850,word,word_documenthead
7851,word,word_documenthead
7852,word,word_documenthead
7853,word,word_documenthead
7855,word,word_documenthead
7856,word,word_documenthead
7857,word,word_documenthead
7858,word,word_documenthead
7859,word,word_documenthead
7862,word,word_documenthead
7863,word,word_documenthead
7864,word,word_documenthead
7865,word,word_documenthead
7866,word,word_documenthead
7867,word,word_documenthead
7868,word,word_documenthead
7869,word,word_documenthead
7870,word,word_documenthead
7871,word,word_documenthead
7872,word,word_documenthead
7873,word,word_documenthead
7874,word,word_documenthead
7875,word,word_documenthead
7877,word,word_documenthead
7878,word,word_documenthead
7879,word,word_documenthead
7880,word,word_documenthead
7881,word,word_documenthead
7882,word,word_documenthead
7883,word,word_documenthead
7884,word,word_documenthead
7885,word,word_documenthead
7886,word,word_documenthead
7887,word,word_documenthead
7889,word,word_documenthead
7891,word,word_documenthead
7892,word,word_documenthead
7893,word,word_documenthead
7894,word,word_documenthead
7895,word,word_documenthead
7897,word,word_documenthead
7899,word,word_documenthead
7900,word,word_documenthead
7901,word,word_documenthead
7902,word,word_documenthead
7903,word,word_documenthead
7904,word,word_documenthead
7906,word,word_documenthead
7907,word,word_documenthead
7908,word,word_documenthead
7909,word,word_documenthead
7910,word,word_documenthead
7911,word,word_documenthead
7913,word,word_documenthead
7914,word,word_documenthead
7915,word,word_documenthead
7916,word,word_documenthead
7917,word,word_documenthead
7918,word,word_documenthead
7919,word,word_documenthead
7920,word,word_documenthead
7921,word,word_documenthead
7922,word,word_documenthead
7923,word,word_documenthead
7924,word,word_documenthead
